status,run_id,seed,core_mode,activation_mode,layers,best_epoch,best_val_acc,best_val_f1,test_acc,test_f1,params,total_children,selected_k_by_layer,field_scale,boundary_margin,boundary_strength,child_axis_strength,error,extra_dims,max_children,min_children,init_time_sec,train_time_sec,total_time_sec,layer1_state_norm,layer1_move_norm,layer1_move_state_ratio,layer1_field_target_norm,layer1_field_target_delta_norm,layer1_field_target_gate_active_rate,layer1_field_target_reset_norm,diag_mean_state_norm,diag_mean_move_norm,diag_mean_move_state_ratio,diag_mean_field_target_norm,diag_mean_field_target_delta_norm,diag_mean_field_target_gate_active_rate,diag_mean_field_target_reset_norm
ok,airline__core_potential__act_field_target_relu__L1__seed0,0,potential,field_target_relu,1,88,0.953741,0.952832,0.952456,0.951568,3670,98,[49],0.08,0.3,0.5,0.5,,2,100,2,5.611,195.699,204.32,6.870338,0.069012,0.006952,6.382086,7.089042,0.391652,5.430454,6.870338,0.069012,0.006952,6.382086,7.089042,0.391652,5.430454
ok,airline__core_potential__act_field_target_relu__L2__seed0,0,potential,field_target_relu,2,99,0.958681,0.957923,0.958577,0.957886,6982,188,"[49, 45]",0.08,0.3,0.5,0.5,,2,100,2,10.544,259.739,270.68,6.630758,0.06259,0.006183,5.940617,7.007623,0.43978,5.552237,5.839702,0.079639,0.012355,5.442274,4.640307,0.407492,3.612645,6.23523,0.071114,0.009269,5.691446,5.823965,0.423636,4.582441
ok,airline__core_potential__act_field_target_relu__L3__seed0,0,potential,field_target_relu,3,88,0.959579,0.958709,0.957769,0.956916,10438,282,"[49, 45, 47]",0.08,0.3,0.5,0.5,,2,100,2,17.62,333.517,351.528,6.933527,0.062416,0.006261,6.410501,6.737138,0.49837,4.803977,5.608334,0.067093,0.009884,5.025626,4.542806,0.504843,3.153877,5.810284,0.130088,0.024154,5.522516,3.702147,0.42362,2.885593,6.117382,0.086532,0.013433,5.652881,4.99403,0.475611,3.614482
ok,airline__core_potential__act_field_target_relu__L4__seed0,0,potential,field_target_relu,4,67,0.960541,0.959706,0.960232,0.959473,14326,388,"[49, 45, 47, 53]",0.08,0.3,0.5,0.5,,2,100,2,22.908,453.127,476.486,7.22556,0.060106,0.006061,6.713029,6.362993,0.549894,4.328444,5.769194,0.065872,0.009332,5.201582,4.661179,0.498126,2.978455,5.39774,0.100027,0.017908,4.911105,3.19962,0.476699,2.155003,5.893717,0.190101,0.036708,5.770994,2.905978,0.4789,2.190674,6.071553,0.104026,0.017502,5.649178,4.282443,0.500905,2.913144
ok,airline__core_potential__act_field_target_relu__L5__seed0,0,potential,field_target_relu,5,86,0.9599,0.959069,0.959347,0.958579,17494,474,"[49, 45, 47, 53, 43]",0.08,0.3,0.5,0.5,,2,100,2,29.143,540.119,569.732,7.133445,0.059971,0.006054,6.598756,6.417972,0.522608,4.433603,5.661776,0.061319,0.008799,4.865535,4.660573,0.569332,2.737959,5.233482,0.097464,0.017828,4.487788,3.192843,0.542893,2.019088,5.253728,0.159969,0.031787,4.685474,2.648077,0.459433,1.764281,6.017861,0.254586,0.051056,5.820018,2.613424,0.507665,1.83217,5.860058,0.126662,0.023105,5.291514,3.906578,0.520386,2.55742
ok,airline__core_potential__act_field_target_relu__L6__seed0,0,potential,field_target_relu,6,50,0.959322,0.958461,0.958154,0.957333,18070,488,"[49, 45, 47, 53, 43, 7]",0.08,0.3,0.5,0.5,,2,100,2,36.454,601.416,638.529,7.227113,0.059143,0.005964,6.698363,6.317947,0.537346,4.375328,5.807015,0.059168,0.008404,4.94185,4.427629,0.526313,2.597363,5.32092,0.092682,0.016457,4.595269,3.041353,0.52846,1.81471,5.270274,0.146705,0.028772,4.749565,2.3379,0.428356,1.511241,5.648687,0.235163,0.047134,5.237025,2.39661,0.451944,1.693169,5.66489,0.18085,0.032785,4.610179,3.533339,0.674579,1.767429,5.82315,0.128952,0.023253,5.138708,3.675796,0.5245,2.293207
ok,airline__core_potential__act_field_target_relu__L7__seed0,0,potential,field_target_relu,7,72,0.95913,0.958253,0.956575,0.955709,20230,546,"[49, 45, 47, 53, 56, 8, 15]",0.08,0.3,0.5,0.5,,2,100,2,47.269,671.359,719.292,7.250568,0.059009,0.005958,6.621446,6.198777,0.498909,4.286168,5.768723,0.060704,0.008597,4.916943,4.475545,0.567706,2.653652,5.306791,0.09326,0.016628,4.713542,3.087313,0.519829,1.74682,5.214809,0.158206,0.031118,4.766094,2.447853,0.466646,1.526552,5.605513,0.270123,0.054162,5.382773,2.314051,0.433849,1.7235,5.516018,0.152048,0.02738,4.376973,3.452557,0.705157,1.38173,5.985369,0.238495,0.045455,5.63526,2.774361,0.5998,1.479652,5.806827,0.147406,0.027043,5.201862,3.53578,0.541699,2.114011
ok,airline__core_potential__act_field_target_relu__L8__seed0,0,potential,field_target_relu,8,73,0.958488,0.957614,0.958038,0.957243,20446,550,"[49, 45, 47, 53, 43, 7, 8, 23]",0.08,0.3,0.5,0.5,,2,100,2,51.171,767.816,819.648,7.283662,0.058934,0.005954,6.750784,6.244437,0.510556,4.273753,5.882044,0.059979,0.008486,5.06792,4.35207,0.559728,2.493146,5.347095,0.091593,0.016045,4.64673,3.06079,0.511557,1.854033,5.296041,0.143419,0.027795,4.839414,2.384957,0.422388,1.59475,5.540742,0.216945,0.043187,5.306328,2.097048,0.530263,1.221523,5.319594,0.159247,0.028938,4.049198,3.420709,0.655388,1.785066,5.468158,0.193922,0.037243,4.65845,2.378704,0.602334,0.922231,6.061942,0.742532,0.144058,5.900954,1.347226,0.428399,0.955827,5.77491,0.208321,0.038963,5.152472,3.160743,0.527577,1.887541
