status,run_id,seed,core_mode,activation_mode,layers,best_epoch,best_val_acc,best_val_f1,test_acc,test_f1,params,total_children,selected_k_by_layer,field_scale,boundary_margin,boundary_strength,child_axis_strength,slice_strength,score_margin,error,extra_dims,max_children,min_children,init_time_sec,train_time_sec,total_time_sec,layer1_state_norm,layer1_move_norm,layer1_move_state_ratio,layer2_state_norm,layer2_move_norm,layer2_move_state_ratio,diag_mean_state_norm,diag_mean_move_norm,diag_mean_move_state_ratio
ok,airline__core_potential__act_none__L2__seed0,0,potential,none,2,100,0.954703,0.953834,0.952995,0.95221,7270,196,"[49, 49]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,11.627,267.379,281.965,10.148774,0.24855,0.025259,10.038867,0.26956,0.027928,10.09382,0.259055,0.026593
ok,airline__core_potential__act_none__L4__seed0,0,potential,none,4,81,0.955345,0.954473,0.953996,0.95318,14470,392,"[49, 49, 49, 49]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,23.277,400.873,424.764,10.177359,0.16019,0.016265,10.0846,0.205179,0.021095,10.000507,0.201224,0.020895,9.917543,0.207426,0.021744,10.045002,0.193505,0.02
ok,airline__core_potential__act_none__L6__seed0,0,potential,none,6,78,0.955794,0.954926,0.954458,0.953639,21958,596,"[49, 49, 49, 49, 49, 53]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,39.464,516.863,556.769,10.186503,0.136322,0.013841,10.105462,0.157896,0.016149,10.027341,0.143172,0.014717,9.947461,0.183392,0.019168,9.8711,0.187531,0.019812,9.798611,0.186027,0.019724,9.989413,0.165723,0.017235
ok,airline__core_potential__act_child_score_relu__L2__seed0,0,potential,child_score_relu,2,86,0.948415,0.947361,0.948375,0.947447,7342,198,"[49, 50]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,11.446,399.124,411.034,10.377653,0.092757,0.009337,0.334912,1.671032,0.97998,10.547526,0.090417,0.009061,0.387557,1.926959,0.954712,10.462589,0.091587,0.009199,0.361235,1.798996,0.967346
ok,airline__core_potential__act_child_score_relu__L4__seed0,0,potential,child_score_relu,4,96,0.950982,0.950052,0.949299,0.948487,14182,384,"[49, 50, 48, 45]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,26.357,646.697,673.544,10.327854,0.075557,0.007538,0.224494,1.103888,0.924683,10.421675,0.074729,0.007478,0.252655,1.247261,0.93811,10.602824,0.073406,0.007298,0.362403,1.806208,0.96936,10.862013,0.068717,0.006805,0.460355,2.298184,0.980713,10.553591,0.073102,0.00728,0.324977,1.613885,0.953217
ok,airline__core_potential__act_child_score_relu__L6__seed0,0,potential,child_score_relu,6,94,0.940203,0.938893,0.938443,0.937187,21598,586,"[49, 50, 48, 45, 48, 53]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,35.605,997.267,1033.562,10.385341,0.06509,0.006499,0.317709,1.587608,0.99292,10.565159,0.067066,0.006672,0.401752,2.006733,0.987915,10.787466,0.067611,0.006668,0.443523,2.216006,0.986694,11.123978,0.065894,0.00641,0.571261,2.854691,0.98999,11.941785,0.071242,0.006815,1.267088,6.334552,0.993774,1560.630676,0.07007,0.006273,1554.849869,7774.249084,0.999634,269.239067,0.067829,0.006556,259.641867,1298.208112,0.991821
ok,airline__core_potential__act_winner_commit__L2__seed0,0,potential,winner_commit,2,98,0.945656,0.944619,0.941253,0.940263,7270,196,"[49, 49]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,11.141,323.491,334.957,9.28251,0.216314,0.021596,1.427726,0.99939,8.624334,0.175919,0.019524,1.190743,0.990234,8.953422,0.196116,0.02056,1.309235,0.994812
ok,airline__core_potential__act_winner_commit__L4__seed0,0,potential,winner_commit,4,97,0.940395,0.939173,0.938097,0.93706,14038,380,"[49, 49, 43, 49]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,22.81,452.031,475.285,9.291918,0.185222,0.018495,1.386936,0.996826,8.667262,0.115177,0.012672,1.220125,1.0,8.143098,0.10733,0.012724,1.060572,0.997925,7.796351,0.23963,0.031582,0.939129,0.984253,8.474657,0.16184,0.018868,1.15169,0.994751
ok,airline__core_potential__act_winner_commit__L6__seed0,0,potential,winner_commit,6,100,0.93738,0.9361,0.937904,0.936754,19294,522,"[49, 49, 43, 49, 54, 17]",0.08,0.3,0.5,0.5,0.2,0.0,,2,100,2,34.103,589.211,623.892,9.352527,0.178637,0.017922,1.482666,0.993042,8.599287,0.077195,0.008404,1.299439,1.0,8.069679,0.078523,0.009377,1.084621,1.0,7.717143,0.124399,0.015821,0.867297,0.996338,7.484387,0.309563,0.044184,0.843909,0.999268,6.809723,0.108392,0.01502,1.082308,0.97644,8.005458,0.146118,0.018455,1.11004,0.994181
